tanggal_operasi_pmks,jenis_pmks,jumlah_pmks
2/10/2020,Pengedar Kotak Amal,0
2/10/2020,Anak Terlantar,0
2/10/2020,Lain - Lain,1
2/11/2020,Gelandangan,3
2/11/2020,Pemulung,0
2/11/2020,Pengemis,0
2/11/2020,Anak Jalanan,0
2/11/2020,Pekerja Seks Komersil ,0
2/11/2020,Waria,0
2/11/2020,Psykotik /Orang Dengan Masalah Kejiwaan,0
2/11/2020,Pengamen,0
2/11/2020,Pengedar Kotak Amal,0
2/11/2020,Anak Terlantar,1
2/11/2020,Lain - Lain,2
2/12/2020,Gelandangan,1
2/12/2020,Pemulung,0
2/12/2020,Pengemis,0
2/12/2020,Anak Jalanan,0
2/12/2020,Pekerja Seks Komersil ,0
2/12/2020,Waria,0
2/12/2020,Psykotik /Orang Dengan Masalah Kejiwaan,0
2/12/2020,Pengamen,0
2/12/2020,Pengedar Kotak Amal,0
2/12/2020,Anak Terlantar,0
2/12/2020,Lain - Lain,1
2/13/2020,Gelandangan,0
2/13/2020,Pemulung,0
2/13/2020,Pengemis,0
2/13/2020,Anak Jalanan,0
2/13/2020,Pekerja Seks Komersil ,0
2/13/2020,Waria,0
2/13/2020,Psykotik /Orang Dengan Masalah Kejiwaan,0
2/13/2020,Pengamen,0
2/13/2020,Pengedar Kotak Amal,0
2/13/2020,Anak Terlantar,0
2/13/2020,Lain - Lain,1
2/14/2020,Gelandangan,0
2/14/2020,Pemulung,0
2/14/2020,Pengemis,0
2/14/2020,Anak Jalanan,0
2/14/2020,Pekerja Seks Komersil ,0
2/14/2020,Waria,0
2/14/2020,Psykotik /Orang Dengan Masalah Kejiwaan,0
2/14/2020,Pengamen,0
2/14/2020,Pengedar Kotak Amal,0
2/14/2020,Anak Terlantar,0
2/14/2020,Lain - Lain,1
2/15/2020,Gelandangan,0
2/15/2020,Pemulung,0
2/15/2020,Pengemis,0
2/15/2020,Anak Jalanan,0
2/15/2020,Pekerja Seks Komersil ,0
2/15/2020,Waria,0
2/15/2020,Psykotik /Orang Dengan Masalah Kejiwaan,0
2/15/2020,Pengamen,0
2/15/2020,Pengedar Kotak Amal,0
2/15/2020,Anak Terlantar,1
2/15/2020,Lain - Lain,1
2/16/2020,Gelandangan,0
2/16/2020,Pemulung,0
2/16/2020,Pengemis,0
2/16/2020,Anak Jalanan,0
2/16/2020,Pekerja Seks Komersil ,0
2/16/2020,Waria,0
2/16/2020,Psykotik /Orang Dengan Masalah Kejiwaan,0
2/16/2020,Pengamen,0
2/16/2020,Pengedar Kotak Amal,0
2/16/2020,Anak Terlantar,0
2/16/2020,Lain - Lain,1
2/17/2020,Gelandangan,0
2/17/2020,Pemulung,0
2/17/2020,Pengemis,0
2/17/2020,Anak Jalanan,0
2/17/2020,Pekerja Seks Komersil ,0
2/17/2020,Waria,0
2/17/2020,Psykotik /Orang Dengan Masalah Kejiwaan,0
2/17/2020,Pengamen,0
2/17/2020,Pengedar Kotak Amal,0
2/17/2020,Anak Terlantar,0
2/17/2020,Lain - Lain,2
2/18/2020,Gelandangan,0
2/18/2020,Pemulung,0
2/18/2020,Pengemis,0
2/18/2020,Anak Jalanan,0
2/18/2020,Pekerja Seks Komersil ,0
2/18/2020,Waria,0
2/18/2020,Psykotik /Orang Dengan Masalah Kejiwaan,0
2/18/2020,Pengamen,0
2/18/2020,Pengedar Kotak Amal,0
2/18/2020,Anak Terlantar,0
2/18/2020,Lain - Lain,0
2/19/2020,Gelandangan,1
2/19/2020,Pemulung,0
2/19/2020,Pengemis,0
2/19/2020,Anak Jalanan,0
2/19/2020,Pekerja Seks Komersil ,0
2/19/2020,Waria,0
2/19/2020,Psykotik /Orang Dengan Masalah Kejiwaan,2
2/19/2020,Pengamen,0
2/19/2020,Pengedar Kotak Amal,0
2/19/2020,Anak Terlantar,0
2/19/2020,Lain - Lain,2
2/20/2020,Gelandangan,6
2/20/2020,Pemulung,0
2/20/2020,Pengemis,1
2/20/2020,Anak Jalanan,0
2/20/2020,Pekerja Seks Komersil ,0
2/20/2020,Waria,0
2/20/2020,Psykotik /Orang Dengan Masalah Kejiwaan,0
2/20/2020,Pengamen,0
2/20/2020,Pengedar Kotak Amal,0
2/20/2020,Anak Terlantar,0
2/20/2020,Lain - Lain,1
2/21/2020,Gelandangan,0
2/21/2020,Pemulung,0
2/21/2020,Pengemis,0
2/21/2020,Anak Jalanan,0
2/21/2020,Pekerja Seks Komersil ,0
2/21/2020,Waria,0
2/21/2020,Psykotik /Orang Dengan Masalah Kejiwaan,0
2/21/2020,Pengamen,0
2/21/2020,Pengedar Kotak Amal,0
2/21/2020,Anak Terlantar,0
2/21/2020,Lain - Lain,2
2/22/2020,Gelandangan,0
2/22/2020,Pemulung,0
2/22/2020,Pengemis,0
2/22/2020,Anak Jalanan,0
2/22/2020,Pekerja Seks Komersil ,0
2/22/2020,Waria,0
2/22/2020,Psykotik /Orang Dengan Masalah Kejiwaan,0
2/22/2020,Pengamen,0
2/22/2020,Pengedar Kotak Amal,0
2/22/2020,Anak Terlantar,0
2/22/2020,Lain - Lain,2
2/23/2020,Gelandangan,0
2/23/2020,Pemulung,0
2/23/2020,Pengemis,1
2/23/2020,Anak Jalanan,0
2/23/2020,Pekerja Seks Komersil ,0
2/23/2020,Waria,0
2/23/2020,Psykotik /Orang Dengan Masalah Kejiwaan,0
2/23/2020,Pengamen,0
2/23/2020,Pengedar Kotak Amal,0
2/23/2020,Anak Terlantar,0
2/23/2020,Lain - Lain,0
2/24/2020,Gelandangan,2
2/24/2020,Pemulung,0
2/24/2020,Pengemis,0
2/24/2020,Anak Jalanan,0
2/24/2020,Pekerja Seks Komersil ,0
2/24/2020,Waria,0
2/24/2020,Psykotik /Orang Dengan Masalah Kejiwaan,0
2/24/2020,Pengamen,1
2/24/2020,Pengedar Kotak Amal,0
2/24/2020,Anak Terlantar,0
2/24/2020,Lain - Lain,0
2/25/2020,Gelandangan,0
2/25/2020,Pemulung,0
2/25/2020,Pengemis,0
2/25/2020,Anak Jalanan,0
2/25/2020,Pekerja Seks Komersil ,0
2/25/2020,Waria,0
2/25/2020,Psykotik /Orang Dengan Masalah Kejiwaan,0
2/25/2020,Pengamen,0
2/25/2020,Pengedar Kotak Amal,0
2/25/2020,Anak Terlantar,0
2/25/2020,Lain - Lain,1
2/26/2020,Gelandangan,0
2/26/2020,Pemulung,0
2/26/2020,Pengemis,0
2/26/2020,Anak Jalanan,0
2/26/2020,Pekerja Seks Komersil ,0
2/26/2020,Waria,0
2/26/2020,Psykotik /Orang Dengan Masalah Kejiwaan,1
2/26/2020,Pengamen,0
2/26/2020,Pengedar Kotak Amal,0
2/26/2020,Anak Terlantar,0
2/26/2020,Lain - Lain,0
2/27/2020,Gelandangan,1
2/27/2020,Pemulung,0
2/27/2020,Pengemis,0
2/27/2020,Anak Jalanan,0
2/27/2020,Pekerja Seks Komersil ,0
2/27/2020,Waria,0
2/27/2020,Psykotik /Orang Dengan Masalah Kejiwaan,0
2/27/2020,Pengamen,0
2/27/2020,Pengedar Kotak Amal,0
2/27/2020,Anak Terlantar,0
2/27/2020,Lain - Lain,0
2/28/2020,Gelandangan,1
2/28/2020,Pemulung,0
2/28/2020,Pengemis,2
2/28/2020,Anak Jalanan,0
2/28/2020,Pekerja Seks Komersil ,0
2/28/2020,Waria,0
2/28/2020,Psykotik /Orang Dengan Masalah Kejiwaan,0
2/28/2020,Pengamen,0
2/28/2020,Pengedar Kotak Amal,0
2/28/2020,Anak Terlantar,0
2/28/2020,Lain - Lain,0
2/29/2020,Gelandangan,1
2/29/2020,Pemulung,0
2/29/2020,Pengemis,0
2/29/2020,Anak Jalanan,0
2/29/2020,Pekerja Seks Komersil ,0
2/29/2020,Waria,0
2/29/2020,Psykotik /Orang Dengan Masalah Kejiwaan,0
2/29/2020,Pengamen,0
2/29/2020,Pengedar Kotak Amal,0
2/29/2020,Anak Terlantar,0
2/29/2020,Lain - Lain,0
